5,2.3063481586678436,42.121105,5
6,1.3138834975662799,42.91993,5
4,0.8022958863746394,41.564354,4
13,0.824429886475713,43.381397,6
11,0.6111887372578267,44.37961,5
7,0.6053212714122511,44.69897,10
14,0.5388445293508787,45.42264,10
12,0.3976179562766492,45.85632,9
3,0.2955230261706651,44.702835,5
10,0.26058189757714567,44.8497,6
19,0.35762690517114837,45.376034,9
20,0.38954481783921074,45.880356,9
2,0.1806035879370322,44.51462,3
8,0.20388349052705504,44.681156,8
15,0.2675126793392746,45.07527,9
17,0.18358641217580463,45.28857,7
22,0.271538717996883,45.654602,9
9,0.19185165661491996,45.80694,8
18,0.22768838280192638,46.148903,10
21,0.22973822569960267,46.402843,10
28,0.24437781100354597,46.722527,11
1,0.12266102103066369,45.61902,3
26,0.21548260808549305,45.936768,10
29,0.2062992983331852,46.23329,10
27,0.16587525110147652,46.441727,10
--------,--------,--------,-------
5,2.732593398954321,39.879025,5
6,1.6314916685524952,41.839733,10
4,0.9107242007921206,41.455376,7
13,0.8492104702871066,43.30157,8
7,0.49477614019562993,43.53559,5
14,0.6698470327655486,44.62122,10
3,0.3839940618788089,43.299263,5
12,0.46406410405553566,44.254868,11
2,0.32510770676589557,42.59233,4
21,0.4162426286703703,43.490627,10
8,0.28184522287608993,43.770603,9
15,0.24943440249447774,44.20295,7
11,0.24726917977747576,44.546844,9
10,0.18767275139413422,44.760902,11
1,0.17458204537720406,43.114056,3
9,0.19569910308125152,43.41802,10
16,0.1713144311765677,43.74076,6
17,0.18857088003886574,44.09545,7
23,0.17954205799792633,44.442856,10
19,0.1611548877282146,44.730827,6
18,0.17682667742345182,45.04547,8
24,0.19850779675862357,45.358734,9
20,0.1641389355448214,45.56517,13
27,0.23564343033669816,45.893654,12
26,0.22562390872975677,46.18121,10
25,0.18918763135473302,46.421608,10
28,0.20297309775351993,46.66935,11
29,0.201869887175703,46.92942,13
30,0.1791223346509329,47.137054,10
22,0.14649874926113998,47.31693,10
--------,--------,--------,-------
5,2.572534231678811,40.591976,5
6,1.5276641293455475,43.627827,7
4,0.8993464634258301,42.6625,5
13,0.6964907686710355,44.11286,7
7,0.5663641649608316,44.316566,8
14,0.47593332837730157,45.073643,7
3,0.35913371915323966,43.758263,4
12,0.42068308702367796,44.444214,9
21,0.41665637694595425,45.1011,8
28,0.5150240782931091,45.851704,10
8,0.33454277863651377,46.024483,12
15,0.23252104307061,46.28368,7
2,0.2317532323600029,44.874622,6
22,0.32331338760621803,45.3658,11
11,0.20124943796813805,45.58909,9
20,0.24182500622549402,45.970554,10
29,0.24618658904759702,46.299828,8
27,0.23467779995942464,46.577656,15
9,0.1406534260744849,46.599014,7
16,0.14920841884430217,46.75162,12
23,0.18142937413423565,46.97009,9
1,0.1553760425968816,45.66215,5
10,0.1284683355771565,45.742737,11
19,0.16241660366517252,45.941906,8
30,0.2026986490539653,46.223877,9
26,0.2138600875655004,46.518562,23
17,0.11203150759182658,46.62678,11
24,0.1298701455394229,46.77314,16
18,0.1241179763448376,46.89675,14
25,0.17122348106047533,47.108032,23
--------,--------,--------,-------
5,2.615135875268162,42.4746,5
6,1.2640181207505299,43.29813,4
4,0.8423323824788187,41.693974,4
13,0.8669009609589852,43.656853,8
7,0.672863686272514,43.94368,9
3,0.42587655843575567,42.56577,4
14,0.47743543689562806,43.398865,7
12,0.436350192531525,44.183823,9
8,0.36512009351493907,44.529667,9
15,0.3255550390151392,44.98131,6
2,0.26777490142062604,43.527534,4
11,0.2925665594276945,44.04925,10
9,0.20054551489459566,44.257748,8
16,0.248986568931739,44.659306,8
23,0.31919240289675294,45.201027,10
1,0.1598977741125071,43.646126,3
10,0.18866541633425182,43.91946,9
17,0.23269551112718886,44.323452,11
24,0.2534679318687496,44.74957,17
22,0.23245358499046367,45.1237,10
--------,--------,--------,-------
5,2.561755005142006,41.161613,8
6,1.3084606429744792,42.604374,7
4,0.7788041902051707,41.7026,6
13,0.6710366079523576,43.28085,6
7,0.5687280344859493,43.684025,8
14,0.4496904187196894,44.540985,9
3,0.40233555754373795,43.247715,6
12,0.34629305245649716,43.806812,7
21,0.543263046445319,44.73115,19
8,0.32605398764884863,44.965763,8
15,0.2559705367195264,45.320293,6
22,0.3404916461545845,45.80917,14
29,0.3532146336264435,46.326385,7
2,0.18170329192516887,45.105473,4
11,0.21508644621642337,45.347202,14
20,0.27010735233494787,45.69783,19
9,0.15392810705701976,45.797413,6
16,0.18351307593371677,45.997475,7
23,0.24708447114949963,46.344738,15
30,0.21316210393113427,46.604763,8
28,0.24418474048685002,46.899406,10
1,0.13691646414902356,45.54493,3
10,0.1313419360675492,45.656292,7
17,0.18857574093641977,45.93897,11
24,0.17507790095977674,46.175064,8
27,0.18296310747527444,46.391235,16
18,0.15297402170835808,46.569992,12
--------,--------,--------,-------
5,2.6224940420912035,40.761024,5
6,1.5353317301532576,42.664608,9
4,0.903521727836402,41.717735,6
13,0.8398689147467908,43.564995,11
14,0.6049664376556692,44.524036,8
7,0.5186399382129245,44.773724,14
3,0.35579062137664036,43.59495,6
12,0.39339626850524423,44.187466,8
21,0.4219186345262411,44.89298,13
26,0.38871777362405713,45.497684,7
15,0.2948414104326366,45.82377,8
22,0.3847670296294009,46.3087,9
8,0.21760969418646295,46.292694,6
2,0.18989350380462497,45.042713,4
11,0.2270859412330473,45.323025,9
27,0.3816134861771693,45.885117,12
25,0.34947358467596906,46.410946,13
18,0.20844239350113858,46.652378,9
16,0.18822866645636344,46.828373,9
23,0.1945691762719551,47.08348,8
30,0.21513238168281465,47.333153,13
9,0.13882325780679317,47.314472,9
1,0.10995569320426057,46.167328,3
10,0.09632918795987425,46.20957,5
24,0.19834183864380264,46.460827,9
17,0.14428652816760132,46.640224,9
19,0.14215457974648432,46.8074,10
29,0.176342072596904,47.01871,12
--------,--------,--------,-------
5,2.5660483235634413,44.12996,11
6,1.1688191390339093,44.617256,8
4,0.6550979498928943,43.24496,5
13,0.6907223727802357,44.534138,8
7,0.5929306598552403,44.856537,8
14,0.565068287100092,45.61987,8
3,0.2929256102992495,44.367897,4
12,0.3948294317220548,44.97136,8
2,0.2742811566210523,43.419952,4
8,0.24996417156917708,43.719517,6
15,0.2852322508307109,44.18454,8
18,0.2820548999677534,44.630604,7
22,0.3836563626592265,45.244152,10
11,0.23697929020430222,45.53977,9
1,0.19804625455821287,43.743057,4
10,0.19150418967975824,44.03792,10
9,0.1417785967786139,44.189148,6
16,0.20232768434646578,44.52925,9
19,0.17705825030810882,44.815002,8
21,0.19207969531329094,45.12524,8
17,0.21919185114487505,45.434875,11
--------,--------,--------,-------
5,2.5893533242598052,42.212563,5
6,1.3986437556175215,43.41625,6
4,0.8597971710049894,42.37197,7
13,0.8308241640406306,44.146454,10
8,0.496306835897774,44.462326,6
2,0.4164575362200123,42.176323,3
7,0.3691375082445292,42.596638,7
14,0.37429402723341665,43.28538,6
3,0.27623069437839604,42.44285,4
12,0.3691623894144579,43.20362,9
21,0.3394677883964758,43.90163,8
9,0.19786845526218308,44.089066,6
16,0.3578152111682513,44.71553,10
1,0.21131508046116873,42.792625,3
10,0.24777694253394855,43.222797,10
15,0.19645840256164895,43.600292,7
11,0.17936767546147706,43.849503,7
17,0.22521806690780016,44.26121,10
23,0.29980739068024886,44.80556,14
19,0.1940542608495357,45.091076,9
20,0.1825895110092196,45.352024,10
18,0.14735296030053158,45.51226,6
27,0.17684122517922365,45.758076,6
28,0.22158178944032034,46.08166,11
26,0.1688873059421646,46.328636,8
29,0.23396795898512904,46.627502,12
25,0.20619817964371245,46.862827,12
30,0.20246249119715842,47.108124,20
24,0.1330750460570365,47.250553,8
22,0.15392806957205937,47.41292,13
--------,--------,--------,-------
5,2.5687696885607325,41.022728,5
6,1.3794696979970913,42.099674,5
4,1.0088082856269491,41.118477,7
13,0.7906509761022552,43.00226,7
7,0.5690851992096444,43.34121,7
14,0.7399634010167211,44.60767,14
3,0.36567660693344306,43.295708,5
12,0.3904980057739275,44.056087,7
21,0.5057613038221096,44.88216,11
8,0.2607326800546574,44.99214,6
15,0.30193951349514625,45.43726,8
11,0.2668534422106476,45.686512,9
2,0.22138373018015262,44.359486,6
10,0.17650562088752236,44.542637,5
9,0.18550552923998534,44.673965,8
16,0.2095054937888001,44.981285,7
23,0.2484623321318724,45.33613,7
29,0.28432576247133495,45.760193,11
1,0.13069405288115196,44.59008,2
19,0.22760154599516663,44.980804,11
18,0.1738489919535652,45.279274,8
30,0.1940779340799992,45.593105,7
28,0.21547959103548794,45.952328,10
27,0.20853237477053677,46.275063,10
20,0.1629360293608071,46.446686,9
26,0.1644563347109392,46.657284,8
25,0.17086310997765988,46.865387,9
24,0.16321869381052978,47.06239,10
17,0.11174545884381165,47.164673,6
--------,--------,--------,-------
5,2.518827486931987,44.208603,8
6,1.304624018036874,44.37987,7
4,0.7872338289678132,43.230087,5
13,0.6782539276371979,44.383095,7
7,0.525272840692421,44.566956,7
14,0.5244381787442679,45.251827,9
3,0.32500384745236216,44.288166,5
12,0.4299513045541812,44.887577,9
21,0.384743977966824,45.475452,8
8,0.317901876285512,45.594627,9
15,0.29068814614831406,45.92459,8
17,0.25224950190766243,46.22799,6
22,0.3876264342647737,46.698734,13
2,0.17569308591821178,45.49958,4
11,0.19828965065450962,45.705082,8
20,0.21070153134183403,45.968742,7
29,0.283886154526131,46.356915,9
9,0.13045339108377965,46.41692,8
16,0.19565487863485298,46.63287,14
23,0.1887221543547723,46.85793,11
18,0.18700692969570237,47.024837,9
25,0.16943569881231263,47.194084,7
30,0.22947487028709848,47.45247,9
1,0.11511029214436047,46.336212,3
10,0.10753869819258557,46.39108,7
24,0.17804023661685509,46.60675,9
19,0.15857085921666475,46.789066,9
26,0.14787495495313804,46.959885,7
--------,--------,--------,-------
5,2.5179983242760278,42.18993,8
6,1.2309638933598483,42.78598,6
4,0.8793322963084353,41.688816,6
13,0.9024047393923385,43.834282,11
7,0.49786336537340525,44.064594,7
14,0.5944700693763415,45.02911,9
3,0.3634080495679238,43.549053,5
12,0.385934719183892,44.255486,8
8,0.26664777225644826,44.443542,6
15,0.3219399560952433,44.942154,7
22,0.3892983799163571,45.53923,9
2,0.18844966340430835,44.327118,3
11,0.24201945130110086,44.676132,8
9,0.21681324157718834,44.859512,9
16,0.22825775692276112,45.157555,8
23,0.27826758295361337,45.560066,9
21,0.2905331856359327,45.978134,14
30,0.2908333500829802,46.357475,10
1,0.16289084165696022,44.810486,3
10,0.09134712964635175,44.890507,4
24,0.20832483454807615,45.225506,11
20,0.16453998038373574,45.45351,7
29,0.20496069349018253,45.76324,8
18,0.16025247492243386,45.978607,8
--------,--------,--------,-------
5,2.5356672232232653,43.1376,7
6,1.2894409685210362,43.293545,7
4,0.8909357627496078,42.01216,6
13,0.6533742234632717,43.480175,8
7,0.5427324013023395,43.82482,7
14,0.5438715128463955,44.66375,7
11,0.47517984227095994,45.250977,11
1,0.34564771803449684,42.266075,3
3,0.2799851858059964,41.43049,5
12,0.26392111735612034,42.05933,11
21,0.3716525337598714,42.94693,9
22,0.4001799723593243,43.71862,10
8,0.17224566075234796,43.853573,8
15,0.24133232896620688,44.2595,8
10,0.21614606131828545,44.526688,9
19,0.18891168501858044,44.840534,7
25,0.20383564497070814,45.174442,9
2,0.16071519156328679,44.485115,4
9,0.12082655442953717,44.59683,6
20,0.17482643222914201,44.869648,12
24,0.22849474134535405,45.237556,10
16,0.14741154007554969,45.45172,7
17,0.16109925245891304,45.67724,16
18,0.16485172732082104,45.888184,10
26,0.15142450885347425,46.105038,6
27,0.16468124116515842,46.306805,13
28,0.1721833306725598,46.516533,9
29,0.193262188912134,46.764076,13
30,0.18775373300416473,47.000774,22
--------,--------,--------,-------
5,2.3988309807286337,41.81938,6
6,1.4211743603044809,43.250546,7
4,0.7804486010609611,41.810135,4
13,0.8266402662015363,43.68208,8
7,0.5689191573056371,44.012997,6
14,0.5862394827335017,45.012966,9
3,0.3599353552493004,43.607384,5
12,0.35973269353002835,44.197723,7
8,0.3116803626276337,44.4183,6
15,0.3116226939892231,44.881523,6
22,0.43686279646892806,45.53482,9
2,0.22445814090709112,44.217834,4
11,0.23368398439484014,44.48267,8
10,0.2138666026816643,44.753464,7
20,0.2891533023149479,45.1893,8
9,0.17915869642799265,45.279408,6
16,0.17514055090759192,45.476788,6
23,0.24973797867937123,45.85369,9
21,0.1909229192665116,46.136032,7
30,0.3030731479570829,46.53331,11
1,0.16918339195011878,44.88988,4
18,0.1914209408068548,45.19513,10
17,0.15877263808654607,45.4291,8
24,0.18851756077014103,45.736824,9
29,0.18649350437932288,45.99539,8
25,0.15571751196924147,46.20531,7
26,0.16536201055990632,46.42444,8
--------,--------,--------,-------
5,2.5560015953491706,42.237766,6
6,1.4376649949576696,43.08235,7
4,0.7521913102055382,42.28521,4
13,0.9143578289013183,44.31345,10
7,0.5394068029524424,44.54867,7
14,0.47090797740066037,45.191948,6
3,0.34566363025349617,43.665077,5
12,0.39954263206819796,44.27417,12
8,0.3016431345903141,44.52781,6
15,0.3851565574349026,45.16581,9
22,0.4288936868972925,45.760548,9
2,0.21750428927268103,44.48276,4
11,0.2485958239183415,44.83371,8
9,0.19386399439706967,44.940952,7
16,0.24672203583285096,45.26192,8
23,0.30653262266928066,45.727596,10
21,0.3040593979257526,46.116524,12
30,0.39580194605503977,46.63243,15
1,0.146132051576301,45.17734,3
10,0.1213410373556571,45.28625,6
17,0.16404368286116344,45.53108,8
20,0.19067696886118804,45.790173,9
29,0.18881576650547527,46.064487,8
18,0.16939091465472403,46.239964,9
--------,--------,--------,-------
5,2.7783582245946685,41.448708,6
6,1.3502143470585146,43.173313,7
4,0.8125686002420455,41.6604,5
13,0.7003315905251634,43.479492,6
9,0.5897692712651771,44.33236,7
1,0.417726880366793,40.405514,3
7,0.39811089613975126,41.086597,7
14,0.40568979650675957,42.13416,7
3,0.3229066664153559,41.444183,6
12,0.32757843897076594,42.219753,9
21,0.3776358189289138,43.089466,9
26,0.33234453822911064,43.828045,7
10,0.21092511663005972,44.12138,5
8,0.2304085428982708,44.362415,8
17,0.22525176939076308,44.738274,7
2,0.16755937112596234,43.674595,4
15,0.19737563732076513,44.01147,8
11,0.20203900742912861,44.32318,13
18,0.1619550412948992,44.6006,9
19,0.19159504666624155,44.923347,9
--------,--------,--------,-------
5,2.5233991401887677,42.06941,5
6,1.3315162799818805,42.8177,6
4,0.9746952872997157,42.099,6
13,0.9323553358116801,43.92982,8
7,0.5497120578389987,44.164677,6
14,0.6214936715902143,45.18169,15
3,0.39066821590905265,44.044926,6
12,0.33712177410569405,44.56939,6
21,0.4453267065586896,45.259346,9
8,0.25301098645942166,45.333675,8
15,0.3730516229079634,45.83341,18
9,0.2349678187160127,45.933758,6
22,0.37627350043078284,46.413883,11
2,0.19222191672829197,45.319584,4
11,0.1833131735102058,45.52721,7
20,0.3187145570722117,45.995045,10
29,0.3510805915456984,46.495842,14
16,0.20907439914930884,46.695744,9
23,0.21404116819321328,46.91484,9
10,0.13911006007144885,46.950466,9
17,0.18524573452122076,47.111656,10
1,0.1480143068778032,45.666565,5
30,0.19839670358377975,45.951424,9
19,0.1899083330300238,46.17205,12
28,0.18317668759429606,46.413048,9
24,0.1438312613085213,46.60277,13
18,0.14149479112039523,46.73646,9
25,0.22348826526982568,47.002354,15
--------,--------,--------,-------
5,2.711039900679047,41.661777,6
6,1.3355957868343507,43.395405,8
4,0.8759770844777683,42.21184,6
13,0.64250590612801,43.526466,5
7,0.5244824980379433,43.82035,7
14,0.5589739056126717,44.684174,8
8,0.4119745112306489,44.95342,9
3,0.3145065910204101,43.94848,6
12,0.37205098715550433,44.567337,11
21,0.4094084558148672,45.227753,9
15,0.333223930127082,45.616306,9
17,0.3048863015903614,46.022335,9
9,0.20271303707356694,46.11293,9
16,0.23703595926923968,46.36563,6
2,0.21001830917359615,45.043667,6
11,0.16620417875798604,45.237507,7
22,0.2598519412770772,45.579998,18
20,0.22651823431574272,45.8909,19
29,0.21856055712640404,46.16881,6
23,0.18962491199682596,46.419292,8
18,0.16658281115710577,46.635647,12
25,0.22041167723952393,46.89998,11
10,0.1151243979301901,46.9394,6
1,0.1133368776438744,45.766983,3
24,0.14334493532177678,45.971905,10
19,0.17180076087469023,46.227993,10
26,0.20367023204019344,46.50106,13
--------,--------,--------,-------
5,2.490542598296067,41.689835,6
6,1.3732806968754443,42.811768,8
4,0.6907196420828025,41.29629,3
13,0.8646491293002939,43.46308,9
7,0.5543180702001085,43.677826,5
14,0.57701332337929,44.706192,9
3,0.40035663513061437,43.56338,6
12,0.3177917009682357,44.083626,6
8,0.29049111821863527,44.327717,6
15,0.3971510531793771,44.947235,11
2,0.21251082429431165,43.65842,3
11,0.272837862410078,44.076103,7
20,0.3123783804533192,44.66095,10
28,0.3646940892210674,45.21361,9
9,0.19482385336575178,45.338337,8
16,0.20814887261480927,45.655106,9
1,0.18073199272425808,44.132042,4
10,0.17199837989968514,44.29213,8
29,0.230761383626817,44.71536,9
27,0.25451365862328157,45.12891,9
17,0.16089818557542612,45.368866,7
24,0.19092639087406324,45.646957,7
18,0.14742467945291685,45.846725,12
25,0.19937585342225128,46.11386,9
19,0.13772561234180875,46.285168,10
26,0.1778565745099356,46.50103,9
--------,--------,--------,-------
5,2.6548277117734154,42.998512,6
6,1.3674754653396086,43.24835,5
4,0.7172935505833447,41.853138,3
13,0.7959991365235641,43.585392,6
7,0.5720561833721485,44.04269,6
14,0.551119511531544,44.872604,7
3,0.4008134082531274,43.391563,5
12,0.46187482637837046,44.222107,10
2,0.31874956312403346,42.18798,5
8,0.2429266165206295,42.560482,6
15,0.2791462428169785,43.141983,8
22,0.3296791472329918,43.77094,7
11,0.2230533130070707,44.1744,7
1,0.16086143173150122,42.75913,2
10,0.22057096104515317,43.12532,7
9,0.1650163610433182,43.31253,5
16,0.2375265172012789,43.782925,9
18,0.2093743131825555,44.203583,8
19,0.2130433196300043,44.58228,9
--------,--------,--------,-------
5,2.4039959385353233,44.921772,8
6,1.2302646599642955,44.18361,6
4,0.7610840200449441,43.004654,5
13,0.7291914257517348,44.377632,6
14,0.6549976980328782,45.28764,8
7,0.4850377930101639,45.280983,10
3,0.3183206103633178,43.90638,5
12,0.35555904132900473,44.47163,8
21,0.5072076126124359,45.225124,10
22,0.35548368910115363,45.76214,7
15,0.30147007091097805,46.153687,8
8,0.24280182927147273,46.16219,8
2,0.18611478111898624,45.106846,3
11,0.21863046971998595,45.367264,8
23,0.28356362766293797,45.8061,10
30,0.25414406286617885,46.20874,9
16,0.24766237596141627,46.462482,12
9,0.1642520390133051,46.50423,9
19,0.18915351119579743,46.732117,9
1,0.13597671978574055,45.348267,4
10,0.1385659815242446,45.445118,7
29,0.22886298136341557,45.769398,10
17,0.15713753678421333,45.95941,9
24,0.16272544752790893,46.225502,9
20,0.16689283266746216,46.42715,8
18,0.1475938905246,46.611893,8
27,0.15554161535985464,46.78949,9
28,0.13414231944892302,46.94943,6
26,0.16958189747106436,47.14622,9
25,0.13283716622668,47.289227,8
--------,--------,--------,-------

